,dex_price,cex_price,unix_datetime,pool_asset,cex_asset,date,time,price_diff
12937,1641.174526822,1633.395,1675917645.0,ETH,ETH,2023-02-09,04:40:45,99.7624
12938,2.639215826,2.63,1675917655.0,SNX,SNX,2023-02-09,04:40:55,99.8251
12940,22724.075150976,22683.67,1675917667.0,WBTC,WBTC,2023-02-09,04:41:07,99.911
12941,7621.03925673,7542.0,1675917671.0,YFI,YFI,2023-02-09,04:41:11,99.4787
12952,87.600326155,83.45,1675917701.0,AAVE,AAVE,2023-02-09,04:41:41,97.5736
12953,1641.687053492,1633.305,1675917710.0,ETH,ETH,2023-02-09,04:41:50,99.7441
12954,2.636192713,2.6275,1675917719.0,SNX,SNX,2023-02-09,04:41:59,99.8349
12957,7612.309669077,7532.5,1675917735.0,YFI,YFI,2023-02-09,04:42:15,99.473
12968,87.600326155,83.45,1675917765.0,AAVE,AAVE,2023-02-09,04:42:45,97.5736
12969,1641.625633968,1632.905,1675917773.0,ETH,ETH,2023-02-09,04:42:53,99.7337
12970,2.636192713,2.628,1675917782.0,SNX,SNX,2023-02-09,04:43:02,99.8444
12973,7612.309669077,7534.0,1675917800.0,YFI,YFI,2023-02-09,04:43:20,99.483
12984,87.600326155,83.45,1675917831.0,AAVE,AAVE,2023-02-09,04:43:51,97.5736
12985,1641.018570561,1632.255,1675917839.0,ETH,ETH,2023-02-09,04:43:59,99.7323
12986,2.636192713,2.6225,1675917865.0,SNX,SNX,2023-02-09,04:44:25,99.7396
12988,22711.556981771,22671.295,1675917879.0,WBTC,WBTC,2023-02-09,04:44:39,99.9113
12989,7612.309669077,7531.0,1675917883.0,YFI,YFI,2023-02-09,04:44:43,99.4631
13000,87.600326155,83.45,1675917937.0,AAVE,AAVE,2023-02-09,04:45:37,97.5736
13001,1641.033704756,1632.185,1675917945.0,ETH,ETH,2023-02-09,04:45:45,99.7297
13002,2.636192713,2.621,1675917955.0,SNX,SNX,2023-02-09,04:45:55,99.711
13004,22711.55698177,22672.475,1675917968.0,WBTC,WBTC,2023-02-09,04:46:08,99.9139
13005,7612.309669078,7530.5,1675917972.0,YFI,YFI,2023-02-09,04:46:12,99.4597
13006,14.717641802,14.683,1675917974.0,ATOM,ATOM,2023-02-09,04:46:14,99.8822
13007,96.210920527,96.025,1675917975.0,LTC,LTC,2023-02-09,04:46:15,99.9033
13016,87.600326155,83.45,1675918002.0,AAVE,AAVE,2023-02-09,04:46:42,97.5736
13017,1640.909973996,1631.745,1675918010.0,ETH,ETH,2023-02-09,04:46:50,99.72
13018,2.636192713,2.6175,1675918020.0,SNX,SNX,2023-02-09,04:47:00,99.6442
13020,22711.556981772,22658.66,1675918032.0,WBTC,WBTC,2023-02-09,04:47:12,99.8834
13021,7612.309669079,7526.0,1675918036.0,YFI,YFI,2023-02-09,04:47:16,99.4299
13022,14.717641802,14.6755,1675918038.0,ATOM,ATOM,2023-02-09,04:47:18,99.8566
13027,321.532442195,320.75,1675918055.0,BNB,BNB,2023-02-09,04:47:35,99.8782
13028,1634.469769035,1631.375,1675918061.0,ETH,ETH,2023-02-09,04:47:41,99.9052
13029,1.505971869,1.50085,1675918062.0,TWT,TWT,2023-02-09,04:47:42,99.8297
13032,87.600326155,83.35,1675918067.0,AAVE,AAVE,2023-02-09,04:47:47,97.5137
13033,1640.848393034,1631.445,1675918076.0,ETH,ETH,2023-02-09,04:47:56,99.7126
13034,2.636192713,2.616,1675918086.0,SNX,SNX,2023-02-09,04:48:06,99.6155
13036,22711.556981772,22661.4,1675918097.0,WBTC,WBTC,2023-02-09,04:48:17,99.8895
13037,7612.30966908,7523.5,1675918102.0,YFI,YFI,2023-02-09,04:48:22,99.4132
13038,14.717641802,14.666,1675918103.0,ATOM,ATOM,2023-02-09,04:48:23,99.8242
13039,96.201132094,96.035,1675918105.0,LTC,LTC,2023-02-09,04:48:25,99.9136
13043,321.53244538,320.75,1675918121.0,BNB,BNB,2023-02-09,04:48:41,99.8782
13044,1634.469769035,1631.215,1675918126.0,ETH,ETH,2023-02-09,04:48:46,99.9003
13045,1.505246068,1.5008,1675918128.0,TWT,TWT,2023-02-09,04:48:48,99.8521
13046,22718.452032039,22678.315,1675918129.0,BTC,BTC,2023-02-09,04:48:49,99.9116
13048,87.600326155,83.4,1675918132.0,AAVE,AAVE,2023-02-09,04:48:52,97.5437
13049,1640.724678584,1631.215,1675918141.0,ETH,ETH,2023-02-09,04:49:01,99.7094
13050,2.636192713,2.615,1675918150.0,SNX,SNX,2023-02-09,04:49:10,99.5964
13052,22711.556981773,22663.165,1675918161.0,WBTC,WBTC,2023-02-09,04:49:21,99.8934
13053,7612.30966908,7519.0,1675918166.0,YFI,YFI,2023-02-09,04:49:26,99.3833
13054,14.709997614,14.66,1675918167.0,ATOM,ATOM,2023-02-09,04:49:27,99.8298
13055,96.201132094,96.005,1675918169.0,LTC,LTC,2023-02-09,04:49:29,99.898
13064,87.399033345,83.4,1675918198.0,AAVE,AAVE,2023-02-09,04:49:58,97.6586
13065,1638.441363526,1631.435,1675918207.0,ETH,ETH,2023-02-09,04:50:07,99.7857
13066,2.630135125,2.615,1675918217.0,SNX,SNX,2023-02-09,04:50:17,99.7114
13069,7594.817688455,7522.5,1675918234.0,YFI,YFI,2023-02-09,04:50:34,99.5216
13074,0.703029957,0.705,1675918251.0,AVA,AVA,2023-02-09,04:50:51,99.8601
13080,87.399033345,83.45,1675918263.0,AAVE,AAVE,2023-02-09,04:51:03,97.6886
13081,1638.379551971,1633.205,1675918271.0,ETH,ETH,2023-02-09,04:51:11,99.8418
13082,2.630135125,2.6225,1675918281.0,SNX,SNX,2023-02-09,04:51:21,99.8546
13085,7594.817688456,7535.0,1675918299.0,YFI,YFI,2023-02-09,04:51:39,99.6046
13090,0.703029957,0.705,1675918319.0,AVA,AVA,2023-02-09,04:51:59,99.8601
13096,87.399033345,83.45,1675918333.0,AAVE,AAVE,2023-02-09,04:52:13,97.6886
13097,1638.69212894,1633.055,1675918343.0,ETH,ETH,2023-02-09,04:52:23,99.8277
13098,2.630135125,2.6245,1675918352.0,SNX,SNX,2023-02-09,04:52:32,99.8928
13101,7594.817688456,7539.5,1675918369.0,YFI,YFI,2023-02-09,04:52:49,99.6345
13102,14.676196179,14.7055,1675918371.0,ATOM,ATOM,2023-02-09,04:52:51,99.9003
13104,19.713906954,19.765,1675918381.0,AVAX,AVAX,2023-02-09,04:53:01,99.8706
13106,0.703029957,0.705,1675918387.0,AVA,AVA,2023-02-09,04:53:07,99.8601
13112,87.399033345,83.5,1675918400.0,AAVE,AAVE,2023-02-09,04:53:20,97.7185
13113,1638.569593547,1633.945,1675918409.0,ETH,ETH,2023-02-09,04:53:29,99.8587
13117,7594.817688458,7544.5,1675918435.0,YFI,YFI,2023-02-09,04:53:55,99.6676
13118,14.679371899,14.7125,1675918437.0,ATOM,ATOM,2023-02-09,04:53:57,99.8873
13122,0.703650044,0.705,1675918454.0,AVA,AVA,2023-02-09,04:54:14,99.9042
13125,1.503111837,1.50615,1675918462.0,TWT,TWT,2023-02-09,04:54:22,99.899
13128,87.476121015,83.55,1675918467.0,AAVE,AAVE,2023-02-09,04:54:27,97.7044
13129,1640.062773428,1633.835,1675918475.0,ETH,ETH,2023-02-09,04:54:35,99.8098
13133,7601.516467349,7544.5,1675918501.0,YFI,YFI,2023-02-09,04:55:01,99.6236
13138,0.703829451,0.705,1675918518.0,AVA,AVA,2023-02-09,04:55:18,99.9169
13144,87.49842448,83.55,1675918531.0,AAVE,AAVE,2023-02-09,04:55:31,97.6916
13145,1640.233845576,1633.905,1675918539.0,ETH,ETH,2023-02-09,04:55:39,99.8067
13149,7603.454598107,7539.5,1675918567.0,YFI,YFI,2023-02-09,04:56:07,99.5777
13154,0.703829451,0.705,1675918584.0,AVA,AVA,2023-02-09,04:56:24,99.9169
13160,87.49842448,83.5,1675918597.0,AAVE,AAVE,2023-02-09,04:56:37,97.6617
13161,1640.047702456,1633.825,1675918606.0,ETH,ETH,2023-02-09,04:56:46,99.8099
13165,7603.454598107,7538.5,1675918632.0,YFI,YFI,2023-02-09,04:57:12,99.571
13167,96.233762885,96.395,1675918635.0,LTC,LTC,2023-02-09,04:57:15,99.9163
13169,130.591264703,130.25,1675918646.0,BCH,BCH,2023-02-09,04:57:26,99.8692
13176,87.512882588,83.45,1675918661.0,AAVE,AAVE,2023-02-09,04:57:41,97.6235
13177,1640.13275918,1633.765,1675918669.0,ETH,ETH,2023-02-09,04:57:49,99.8055
13181,7604.710981508,7536.5,1675918695.0,YFI,YFI,2023-02-09,04:58:15,99.5495
13189,1.504224181,1.5075,1675918719.0,TWT,TWT,2023-02-09,04:58:39,99.8912
13192,87.498621726,83.45,1675918724.0,AAVE,AAVE,2023-02-09,04:58:44,97.6317
13193,1639.742991719,1633.465,1675918732.0,ETH,ETH,2023-02-09,04:58:52,99.8082
13197,7603.471738451,7538.0,1675918777.0,YFI,YFI,2023-02-09,04:59:37,99.5676
13201,130.486078034,130.25,1675918792.0,BCH,BCH,2023-02-09,04:59:52,99.9095
13208,87.507770406,83.45,1675918810.0,AAVE,AAVE,2023-02-09,05:00:10,97.6264
13209,1639.79047548,1633.425,1675918818.0,ETH,ETH,2023-02-09,05:00:18,99.8055
13213,7604.266742166,7534.5,1675918845.0,YFI,YFI,2023-02-09,05:00:45,99.5392
13217,130.373194647,129.95,1675918859.0,BCH,BCH,2023-02-09,05:00:59,99.8374
13224,87.497631042,83.45,1675918875.0,AAVE,AAVE,2023-02-09,05:01:15,97.6322
13225,1639.476927814,1633.375,1675918883.0,ETH,ETH,2023-02-09,05:01:23,99.8136
13229,7603.385649768,7543.0,1675918910.0,YFI,YFI,2023-02-09,05:01:50,99.6013
13240,87.497631042,83.5,1675918942.0,AAVE,AAVE,2023-02-09,05:02:22,97.6622
13241,1639.444510505,1633.515,1675918950.0,ETH,ETH,2023-02-09,05:02:30,99.8188
13245,7603.385649767,7538.5,1675918977.0,YFI,YFI,2023-02-09,05:02:57,99.5715
13246,14.708568132,14.68,1675918979.0,ATOM,ATOM,2023-02-09,05:02:59,99.9028
13256,87.497631042,83.45,1675919007.0,AAVE,AAVE,2023-02-09,05:03:27,97.6322
13257,1639.399759825,1633.315,1675919015.0,ETH,ETH,2023-02-09,05:03:35,99.8141
13261,7603.385649767,7533.5,1675919041.0,YFI,YFI,2023-02-09,05:04:01,99.5383
13262,14.708568132,14.664,1675919042.0,ATOM,ATOM,2023-02-09,05:04:02,99.8483
13272,87.460395026,83.45,1675919100.0,AAVE,AAVE,2023-02-09,05:05:00,97.6535
13273,1639.325022256,1632.605,1675919108.0,ETH,ETH,2023-02-09,05:05:08,99.7946
13274,2.631981707,2.6365,1675919118.0,SNX,SNX,2023-02-09,05:05:18,99.9142
13277,7600.149907424,7527.5,1675919136.0,YFI,YFI,2023-02-09,05:05:36,99.5198
13278,14.688489245,14.654,1675919137.0,ATOM,ATOM,2023-02-09,05:05:37,99.8825
13282,0.703269633,0.7055,1675919153.0,AVA,AVA,2023-02-09,05:05:53,99.8417
13288,87.428829281,83.45,1675919165.0,AAVE,AAVE,2023-02-09,05:06:05,97.6715
13289,1639.073947229,1632.555,1675919174.0,ETH,ETH,2023-02-09,05:06:14,99.8007
13293,7597.406901368,7521.5,1675919201.0,YFI,YFI,2023-02-09,05:06:41,99.4979
13294,14.679197534,14.6495,1675919203.0,ATOM,ATOM,2023-02-09,05:06:43,99.8987
13304,87.428829281,83.4,1675919233.0,AAVE,AAVE,2023-02-09,05:07:13,97.6416
13305,1639.012189211,1631.905,1675919243.0,ETH,ETH,2023-02-09,05:07:23,99.7827
13309,7597.40690137,7517.5,1675919268.0,YFI,YFI,2023-02-09,05:07:48,99.4713
13310,14.679197534,14.632,1675919270.0,ATOM,ATOM,2023-02-09,05:07:50,99.839
13311,96.392923025,96.225,1675919271.0,LTC,LTC,2023-02-09,05:07:51,99.9128
13312,19.750991648,19.695,1675919279.0,AVAX,AVAX,2023-02-09,05:07:59,99.8581
13313,130.062661493,129.75,1675919283.0,BCH,BCH,2023-02-09,05:08:03,99.8797
13317,1.504006925,1.5011,1675919295.0,TWT,TWT,2023-02-09,05:08:15,99.9033
13320,87.428829281,83.25,1675919300.0,AAVE,AAVE,2023-02-09,05:08:20,97.5516
13321,1640.632265986,1630.845,1675919308.0,ETH,ETH,2023-02-09,05:08:28,99.7008
13322,2.631031786,2.623,1675919318.0,SNX,SNX,2023-02-09,05:08:38,99.8471
13325,7597.40690137,7521.0,1675919334.0,YFI,YFI,2023-02-09,05:08:54,99.4946
13326,14.679197534,14.623,1675919336.0,ATOM,ATOM,2023-02-09,05:08:56,99.8082
13327,96.455039143,96.205,1675919338.0,LTC,LTC,2023-02-09,05:08:58,99.8702
13328,19.738670393,19.705,1675919346.0,AVAX,AVAX,2023-02-09,05:09:06,99.9146
13329,129.981483158,129.75,1675919349.0,BCH,BCH,2023-02-09,05:09:09,99.9109
13336,85.417958867,83.25,1675919365.0,AAVE,AAVE,2023-02-09,05:09:25,98.7147
13337,1639.484651314,1631.095,1675919373.0,ETH,ETH,2023-02-09,05:09:33,99.7435
13338,2.629389633,2.6245,1675919382.0,SNX,SNX,2023-02-09,05:09:42,99.9069
13339,1.001774597,0.99995,1675919391.0,USDT,USDT,2023-02-09,05:09:51,99.9088
13341,7592.66499588,7514.0,1675919399.0,YFI,YFI,2023-02-09,05:09:59,99.4793
13342,14.660728365,14.6185,1675919401.0,ATOM,ATOM,2023-02-09,05:10:01,99.8558
13343,96.394836934,96.065,1675919402.0,LTC,LTC,2023-02-09,05:10:02,99.8286
13352,85.369742546,83.25,1675919430.0,AAVE,AAVE,2023-02-09,05:10:30,98.7429
13353,1638.969229323,1632.125,1675919438.0,ETH,ETH,2023-02-09,05:10:38,99.7908
13357,7588.379124623,7527.0,1675919465.0,YFI,YFI,2023-02-09,05:11:05,99.5939
13358,14.652452747,14.6095,1675919466.0,ATOM,ATOM,2023-02-09,05:11:06,99.8532
13362,0.701705112,0.703,1675919482.0,AVA,AVA,2023-02-09,05:11:22,99.9078
13368,85.281162798,83.25,1675919498.0,AAVE,AAVE,2023-02-09,05:11:38,98.7948
13369,1641.093221361,1631.525,1675919507.0,ETH,ETH,2023-02-09,05:11:47,99.7076
13373,7580.505413295,7525.5,1675919534.0,YFI,YFI,2023-02-09,05:12:14,99.6359
13374,14.637249344,14.6055,1675919535.0,ATOM,ATOM,2023-02-09,05:12:15,99.8914
13378,0.701459599,0.7035,1675919550.0,AVA,AVA,2023-02-09,05:12:30,99.8548
13384,85.251324598,83.15,1675919564.0,AAVE,AAVE,2023-02-09,05:12:44,98.7522
13385,1640.561841828,1631.295,1675919573.0,ETH,ETH,2023-02-09,05:12:53,99.7168
13389,7577.853143606,7518.0,1675919598.0,YFI,YFI,2023-02-09,05:13:18,99.6035
13390,14.622830348,14.5855,1675919599.0,ATOM,ATOM,2023-02-09,05:13:19,99.8722
13394,0.701456527,0.703,1675919615.0,AVA,AVA,2023-02-09,05:13:35,99.8901
13400,85.250951247,83.05,1675919628.0,AAVE,AAVE,2023-02-09,05:13:48,98.6923
13401,1640.078792671,1630.975,1675919637.0,ETH,ETH,2023-02-09,05:13:57,99.7217
13405,7577.819957068,7521.5,1675919685.0,YFI,YFI,2023-02-09,05:14:45,99.627
13406,14.618127761,14.5775,1675919687.0,ATOM,ATOM,2023-02-09,05:14:47,99.8608
13410,0.701456527,0.703,1675919702.0,AVA,AVA,2023-02-09,05:15:02,99.8901
13416,85.250951247,83.05,1675919714.0,AAVE,AAVE,2023-02-09,05:15:14,98.6923
13417,1640.006485965,1631.195,1675919723.0,ETH,ETH,2023-02-09,05:15:23,99.7306
13421,7577.819957066,7523.0,1675919748.0,YFI,YFI,2023-02-09,05:15:48,99.637
13426,0.701456527,0.703,1675919765.0,AVA,AVA,2023-02-09,05:16:05,99.8901
13432,85.250951247,83.05,1675919777.0,AAVE,AAVE,2023-02-09,05:16:17,98.6923
13433,1639.805944613,1630.755,1675919786.0,ETH,ETH,2023-02-09,05:16:26,99.7233
13437,7577.819957065,7526.5,1675919811.0,YFI,YFI,2023-02-09,05:16:51,99.6602
13438,14.604805145,14.5765,1675919813.0,ATOM,ATOM,2023-02-09,05:16:53,99.903
13441,129.699183082,129.95,1675919827.0,BCH,BCH,2023-02-09,05:17:07,99.9034
13442,0.701305463,0.703,1675919830.0,AVA,AVA,2023-02-09,05:17:10,99.8793
13447,0.087828777,0.087975,1675919841.0,DOGE,DOGE,2023-02-09,05:17:21,99.9168
13448,85.232591721,83.05,1675919843.0,AAVE,AAVE,2023-02-09,05:17:23,98.703
13449,1639.208529097,1631.385,1675919851.0,ETH,ETH,2023-02-09,05:17:31,99.7608
13453,7576.188008314,7520.0,1675919876.0,YFI,YFI,2023-02-09,05:17:56,99.6278
13458,0.701305463,0.703,1675919894.0,AVA,AVA,2023-02-09,05:18:14,99.8793
13464,85.232591721,83.05,1675919907.0,AAVE,AAVE,2023-02-09,05:18:27,98.703
13465,1639.079271931,1631.375,1675919930.0,ETH,ETH,2023-02-09,05:18:50,99.7644
13469,7576.188008314,7517.5,1675919960.0,YFI,YFI,2023-02-09,05:19:20,99.6112
13472,19.705850505,19.665,1675919972.0,AVAX,AVAX,2023-02-09,05:19:32,99.8962
13474,0.701305463,0.703,1675919993.0,AVA,AVA,2023-02-09,05:19:53,99.8793
13480,85.232591721,83.05,1675920006.0,AAVE,AAVE,2023-02-09,05:20:06,98.703
13481,1638.894044693,1630.995,1675920014.0,ETH,ETH,2023-02-09,05:20:14,99.7584
13485,7576.188008314,7515.0,1675920040.0,YFI,YFI,2023-02-09,05:20:40,99.5945
13486,14.594342053,14.5675,1675920042.0,ATOM,ATOM,2023-02-09,05:20:42,99.908
13490,0.701305463,0.703,1675920057.0,AVA,AVA,2023-02-09,05:20:57,99.8793
13496,85.232591721,83.05,1675920071.0,AAVE,AAVE,2023-02-09,05:21:11,98.703
13497,1638.584750544,1630.745,1675920079.0,ETH,ETH,2023-02-09,05:21:19,99.7602
13501,7576.188008317,7510.5,1675920104.0,YFI,YFI,2023-02-09,05:21:44,99.5646
13502,14.594342053,14.565,1675920106.0,ATOM,ATOM,2023-02-09,05:21:46,99.8994
13504,19.705896022,19.665,1675920116.0,AVAX,AVAX,2023-02-09,05:21:56,99.8961
13506,0.701305463,0.703,1675920121.0,AVA,AVA,2023-02-09,05:22:01,99.8793
13512,85.232591721,83.05,1675920134.0,AAVE,AAVE,2023-02-09,05:22:14,98.703
13513,1638.523684062,1630.745,1675920142.0,ETH,ETH,2023-02-09,05:22:22,99.7621
13517,7576.188008315,7511.5,1675920168.0,YFI,YFI,2023-02-09,05:22:48,99.5713
13518,14.594342053,14.5695,1675920169.0,ATOM,ATOM,2023-02-09,05:22:49,99.9148
13522,0.701305463,0.703,1675920185.0,AVA,AVA,2023-02-09,05:23:05,99.8793
13528,85.232591721,83.05,1675920197.0,AAVE,AAVE,2023-02-09,05:23:17,98.703
13529,1638.400468075,1631.815,1675920205.0,ETH,ETH,2023-02-09,05:23:25,99.7986
13533,7576.188008315,7516.5,1675920233.0,YFI,YFI,2023-02-09,05:23:53,99.6045
13537,129.852600713,130.15,1675920262.0,BCH,BCH,2023-02-09,05:24:22,99.8856
13538,0.701305463,0.703,1675920265.0,AVA,AVA,2023-02-09,05:24:25,99.8793
13541,1.500537195,1.5039,1675920273.0,TWT,TWT,2023-02-09,05:24:33,99.8881
13544,85.232591721,83.25,1675920279.0,AAVE,AAVE,2023-02-09,05:24:39,98.8233
13545,1638.214868099,1632.205,1675920288.0,ETH,ETH,2023-02-09,05:24:48,99.8162
13549,7576.188008314,7518.5,1675920315.0,YFI,YFI,2023-02-09,05:25:15,99.6178
13554,0.70148051,0.703,1675920332.0,AVA,AVA,2023-02-09,05:25:32,99.8918
13560,85.253865993,83.15,1675920345.0,AAVE,AAVE,2023-02-09,05:25:45,98.7507
13561,1638.501180802,1632.085,1675920353.0,ETH,ETH,2023-02-09,05:25:53,99.8038
13565,7578.079044187,7523.0,1675920378.0,YFI,YFI,2023-02-09,05:26:18,99.6353
13569,129.852600713,130.15,1675920392.0,BCH,BCH,2023-02-09,05:26:32,99.8856
13576,85.232591721,83.15,1675920409.0,AAVE,AAVE,2023-02-09,05:26:49,98.7632
13577,1637.84486365,1632.545,1675920418.0,ETH,ETH,2023-02-09,05:26:58,99.8379
13581,7576.188008314,7521.0,1675920446.0,YFI,YFI,2023-02-09,05:27:26,99.6344
13592,85.260447141,83.05,1675920475.0,AAVE,AAVE,2023-02-09,05:27:55,98.6867
13593,1638.194240069,1632.105,1675920484.0,ETH,ETH,2023-02-09,05:28:04,99.8138
13594,2.624541008,2.619,1675920493.0,SNX,SNX,2023-02-09,05:28:13,99.8943
13597,7578.664031805,7518.5,1675920510.0,YFI,YFI,2023-02-09,05:28:30,99.6015
13605,1.502125512,1.49785,1675920537.0,TWT,TWT,2023-02-09,05:28:57,99.8575
13608,85.260447141,83.05,1675920542.0,AAVE,AAVE,2023-02-09,05:29:02,98.6867
13609,1638.008568696,1631.415,1675920551.0,ETH,ETH,2023-02-09,05:29:11,99.7983
13610,2.624541008,2.615,1675920561.0,SNX,SNX,2023-02-09,05:29:21,99.8179
13613,7578.664031803,7508.0,1675920578.0,YFI,YFI,2023-02-09,05:29:38,99.5316
13621,1.502125512,1.4996,1675920606.0,TWT,TWT,2023-02-09,05:30:06,99.9159
13624,85.260447141,83.05,1675920610.0,AAVE,AAVE,2023-02-09,05:30:10,98.6867
13625,1637.595344991,1631.995,1675920618.0,ETH,ETH,2023-02-09,05:30:18,99.8287
13629,7578.664031803,7520.5,1675920664.0,YFI,YFI,2023-02-09,05:31:04,99.6148
13640,85.239220604,83.05,1675920694.0,AAVE,AAVE,2023-02-09,05:31:34,98.6991
13641,1636.090666244,1631.765,1675920703.0,ETH,ETH,2023-02-09,05:31:43,99.8676
13642,2.623887599,2.612,1675920713.0,SNX,SNX,2023-02-09,05:31:53,99.773
13645,7576.777239082,7515.0,1675920731.0,YFI,YFI,2023-02-09,05:32:11,99.5907
13646,14.583222898,14.5565,1675920732.0,ATOM,ATOM,2023-02-09,05:32:12,99.9083
13656,85.232825195,83.05,1675920760.0,AAVE,AAVE,2023-02-09,05:32:40,98.7029
13657,1636.359554068,1631.915,1675920768.0,ETH,ETH,2023-02-09,05:32:48,99.864
13658,2.623690732,2.6125,1675920778.0,SNX,SNX,2023-02-09,05:32:58,99.7863
13661,7576.208761442,7520.5,1675920794.0,YFI,YFI,2023-02-09,05:33:14,99.631
13663,96.380962867,96.595,1675920797.0,LTC,LTC,2023-02-09,05:33:17,99.8891
13672,85.232825195,83.05,1675920823.0,AAVE,AAVE,2023-02-09,05:33:43,98.7029
13673,1636.380407886,1631.985,1675920831.0,ETH,ETH,2023-02-09,05:33:51,99.8655
13674,2.623690732,2.617,1675920840.0,SNX,SNX,2023-02-09,05:34:00,99.8723
13677,7576.20876144,7519.0,1675920856.0,YFI,YFI,2023-02-09,05:34:16,99.621
13679,96.380962867,96.575,1675920859.0,LTC,LTC,2023-02-09,05:34:19,99.8994
13688,85.232826451,83.05,1675920886.0,AAVE,AAVE,2023-02-09,05:34:46,98.7029
13689,1636.861230714,1631.905,1675920894.0,ETH,ETH,2023-02-09,05:34:54,99.8484
13693,7576.208873118,7529.0,1675920920.0,YFI,YFI,2023-02-09,05:35:20,99.6875
13695,96.467719268,96.645,1675920922.0,LTC,LTC,2023-02-09,05:35:22,99.9082
13696,19.694218149,19.735,1675920960.0,AVAX,AVAX,2023-02-09,05:36:00,99.8966
13701,1.501587833,1.49825,1675920974.0,TWT,TWT,2023-02-09,05:36:14,99.8887
13704,85.291848323,83.1,1675920978.0,AAVE,AAVE,2023-02-09,05:36:18,98.6984
13705,1638.103943428,1633.055,1675920988.0,ETH,ETH,2023-02-09,05:36:28,99.8457
13709,7581.45523237,7533.5,1675921014.0,YFI,YFI,2023-02-09,05:36:54,99.6827
13718,22745.244606852,22702.79,1675921040.0,BTC,BTC,2023-02-09,05:37:20,99.9066
13720,85.332827478,83.15,1675921043.0,AAVE,AAVE,2023-02-09,05:37:23,98.7044
13721,1638.879201845,1633.385,1675921051.0,ETH,ETH,2023-02-09,05:37:31,99.8321
13725,7585.097803604,7534.5,1675921078.0,YFI,YFI,2023-02-09,05:37:58,99.6653
13734,22745.668638925,22703.825,1675921107.0,BTC,BTC,2023-02-09,05:38:27,99.9079
13736,85.334544781,83.15,1675921110.0,AAVE,AAVE,2023-02-09,05:38:30,98.7034
13737,1638.923292443,1633.995,1675921120.0,ETH,ETH,2023-02-09,05:38:40,99.8494
13741,7585.250451823,7537.0,1675921146.0,YFI,YFI,2023-02-09,05:39:06,99.6809
13745,130.129537108,129.75,1675921162.0,BCH,BCH,2023-02-09,05:39:22,99.854
13750,22767.266570912,22699.67,1675921174.0,BTC,BTC,2023-02-09,05:39:34,99.8513
13752,85.414367107,83.25,1675921178.0,AAVE,AAVE,2023-02-09,05:39:38,98.7168
13753,1640.107746014,1633.865,1675921186.0,ETH,ETH,2023-02-09,05:39:46,99.8093
13755,1.001666929,0.99995,1675921205.0,USDT,USDT,2023-02-09,05:40:05,99.9142
13757,7592.345730059,7544.0,1675921212.0,YFI,YFI,2023-02-09,05:40:12,99.6806
13766,22774.750438457,22704.32,1675921239.0,BTC,BTC,2023-02-09,05:40:39,99.8451
13768,85.442443811,83.25,1675921242.0,AAVE,AAVE,2023-02-09,05:40:42,98.7003
13769,1640.516700038,1634.385,1675921250.0,ETH,ETH,2023-02-09,05:40:50,99.8128
13771,1.00172044,0.99995,1675921268.0,USDT,USDT,2023-02-09,05:41:08,99.9116
13773,7594.841423147,7542.5,1675921276.0,YFI,YFI,2023-02-09,05:41:16,99.6542
13777,130.054481717,129.75,1675921291.0,BCH,BCH,2023-02-09,05:41:31,99.8828
13782,22791.09652683,22711.725,1675921303.0,BTC,BTC,2023-02-09,05:41:43,99.8256
13784,85.518637428,83.35,1675921306.0,AAVE,AAVE,2023-02-09,05:41:46,98.7158
13785,1641.132530564,1635.195,1675921314.0,ETH,ETH,2023-02-09,05:41:54,99.8188
13786,2.632488785,2.6385,1675921323.0,SNX,SNX,2023-02-09,05:42:03,99.886
13787,1.00233748,0.99995,1675921332.0,USDT,USDT,2023-02-09,05:42:12,99.8808
13789,7601.614151185,7549.5,1675921339.0,YFI,YFI,2023-02-09,05:42:19,99.656
13793,130.081211019,129.85,1675921353.0,BCH,BCH,2023-02-09,05:42:33,99.911
13797,1.500797683,1.5033,1675921365.0,TWT,TWT,2023-02-09,05:42:45,99.9167
13798,22816.595744026,22709.505,1675921366.0,BTC,BTC,2023-02-09,05:42:46,99.7648
13800,85.614254256,83.35,1675921369.0,AAVE,AAVE,2023-02-09,05:42:49,98.6599
13801,1642.184269711,1634.255,1675921379.0,ETH,ETH,2023-02-09,05:42:59,99.758
13802,2.635432122,2.645,1675921388.0,SNX,SNX,2023-02-09,05:43:08,99.8188
13803,1.002485418,0.99995,1675921398.0,USDT,USDT,2023-02-09,05:43:18,99.8734
13804,22735.207540701,22690.84,1675921401.0,WBTC,WBTC,2023-02-09,05:43:21,99.9023
13805,7610.113377321,7545.0,1675921406.0,YFI,YFI,2023-02-09,05:43:26,99.5704
13809,130.013494949,129.75,1675921420.0,BCH,BCH,2023-02-09,05:43:40,99.8986
13813,1.500525911,1.5036,1675921431.0,TWT,TWT,2023-02-09,05:43:51,99.8977
13814,22808.444531684,22715.205,1675921432.0,BTC,BTC,2023-02-09,05:43:52,99.7952
13816,85.598750792,83.35,1675921435.0,AAVE,AAVE,2023-02-09,05:43:55,98.669
13817,1641.886894419,1635.025,1675921443.0,ETH,ETH,2023-02-09,05:44:03,99.7906
